datetime_local,ALLSKY_SFC_SW_DWN,T2M
2025-04-18 16:00:00+00:00,100.47,27.74
2025-04-18 17:00:00+00:00,144.57,27.92
2025-04-18 18:00:00+00:00,229.55,28.06
2025-04-18 19:00:00+00:00,236.02,28.1
2025-04-18 20:00:00+00:00,210.88,28.07
2025-04-18 21:00:00+00:00,299.95,28.02
2025-04-18 22:00:00+00:00,278.73,27.89
2025-04-18 23:00:00+00:00,167.23,27.73
2025-04-19 00:00:00+00:00,95.18,27.52
2025-04-19 01:00:00+00:00,13.55,27.29
2025-04-19 02:00:00+00:00,0.0,27.18
2025-04-19 03:00:00+00:00,0.0,27.18
2025-04-19 04:00:00+00:00,0.0,27.21
2025-04-19 05:00:00+00:00,0.0,27.23
2025-04-19 06:00:00+00:00,0.0,27.22
2025-04-19 07:00:00+00:00,0.0,27.2
2025-04-19 08:00:00+00:00,0.0,27.18
2025-04-19 09:00:00+00:00,0.0,27.15
2025-04-19 10:00:00+00:00,0.0,27.14
2025-04-19 11:00:00+00:00,0.0,27.17
2025-04-19 12:00:00+00:00,0.0,27.14
2025-04-19 13:00:00+00:00,0.0,27.04
2025-04-19 14:00:00+00:00,32.62,27.02
2025-04-19 15:00:00+00:00,126.93,27.29
2025-04-19 16:00:00+00:00,244.75,27.49
2025-04-19 17:00:00+00:00,341.4,27.66
2025-04-19 18:00:00+00:00,359.23,27.87
2025-04-19 19:00:00+00:00,248.48,28.09
2025-04-19 20:00:00+00:00,172.35,28.28
2025-04-19 21:00:00+00:00,146.98,28.43
2025-04-19 22:00:00+00:00,152.82,28.44
2025-04-19 23:00:00+00:00,127.62,28.36
2025-04-20 00:00:00+00:00,75.2,28.23
2025-04-20 01:00:00+00:00,12.0,27.95
2025-04-20 02:00:00+00:00,0.0,27.75
2025-04-20 03:00:00+00:00,0.0,27.73
2025-04-20 04:00:00+00:00,0.0,27.73
2025-04-20 05:00:00+00:00,0.0,27.73
2025-04-20 06:00:00+00:00,0.0,27.72
2025-04-20 07:00:00+00:00,0.0,27.68
2025-04-20 08:00:00+00:00,0.0,27.6
2025-04-20 09:00:00+00:00,0.0,27.52
2025-04-20 10:00:00+00:00,0.0,27.5
2025-04-20 11:00:00+00:00,0.0,27.51
2025-04-20 12:00:00+00:00,0.0,27.48
2025-04-20 13:00:00+00:00,0.0,27.51
2025-04-20 14:00:00+00:00,72.0,27.74
2025-04-20 15:00:00+00:00,288.77,28.26
2025-04-20 16:00:00+00:00,517.38,28.57
2025-04-20 17:00:00+00:00,697.03,28.83
2025-04-20 18:00:00+00:00,779.35,29.04
2025-04-20 19:00:00+00:00,825.62,29.15
2025-04-20 20:00:00+00:00,826.5,29.23
2025-04-20 21:00:00+00:00,686.42,29.31
2025-04-20 22:00:00+00:00,514.78,29.31
2025-04-20 23:00:00+00:00,263.9,29.24
2025-04-21 00:00:00+00:00,119.12,29.05
2025-04-21 01:00:00+00:00,14.05,28.65
2025-04-21 02:00:00+00:00,0.0,28.27
2025-04-21 03:00:00+00:00,0.0,28.09
2025-04-21 04:00:00+00:00,0.0,27.93
2025-04-21 05:00:00+00:00,0.0,27.76
2025-04-21 06:00:00+00:00,0.0,27.64
2025-04-21 07:00:00+00:00,0.0,27.52
2025-04-21 08:00:00+00:00,0.0,27.44
2025-04-21 09:00:00+00:00,0.0,27.37
2025-04-21 10:00:00+00:00,0.0,27.34
2025-04-21 11:00:00+00:00,0.0,27.28
2025-04-21 12:00:00+00:00,0.0,27.27
2025-04-21 13:00:00+00:00,0.0,27.26
2025-04-21 14:00:00+00:00,72.3,27.51
2025-04-21 15:00:00+00:00,282.17,28.09
2025-04-21 16:00:00+00:00,498.77,28.33
2025-04-21 17:00:00+00:00,691.1,28.52
2025-04-21 18:00:00+00:00,819.58,28.67
2025-04-21 19:00:00+00:00,856.4,28.85
2025-04-21 20:00:00+00:00,840.85,29.1
2025-04-21 21:00:00+00:00,756.35,29.23
2025-04-21 22:00:00+00:00,536.58,29.28
2025-04-21 23:00:00+00:00,386.98,29.25
2025-04-22 00:00:00+00:00,180.43,29.1
2025-04-22 01:00:00+00:00,21.2,28.77
2025-04-22 02:00:00+00:00,0.0,28.42
2025-04-22 03:00:00+00:00,0.0,28.24
2025-04-22 04:00:00+00:00,0.0,28.08
2025-04-22 05:00:00+00:00,0.0,27.94
2025-04-22 06:00:00+00:00,0.0,27.85
2025-04-22 07:00:00+00:00,0.0,27.74
2025-04-22 08:00:00+00:00,0.0,27.65
2025-04-22 09:00:00+00:00,0.0,27.55
2025-04-22 10:00:00+00:00,0.0,27.47
2025-04-22 11:00:00+00:00,0.0,27.41
2025-04-22 12:00:00+00:00,0.0,27.36
2025-04-22 13:00:00+00:00,0.0,27.33
2025-04-22 14:00:00+00:00,68.57,27.61
2025-04-22 15:00:00+00:00,265.27,28.2
2025-04-22 16:00:00+00:00,471.92,28.52
2025-04-22 17:00:00+00:00,635.55,28.76
2025-04-22 18:00:00+00:00,827.5,28.9
2025-04-22 19:00:00+00:00,894.17,28.96
2025-04-22 20:00:00+00:00,876.58,28.99
2025-04-22 21:00:00+00:00,734.15,29.05
2025-04-22 22:00:00+00:00,600.8,29.01
2025-04-22 23:00:00+00:00,403.52,28.94
2025-04-23 00:00:00+00:00,188.05,28.82
2025-04-23 01:00:00+00:00,21.8,28.54
2025-04-23 02:00:00+00:00,0.0,28.24
2025-04-23 03:00:00+00:00,0.0,28.1
2025-04-23 04:00:00+00:00,0.0,27.98
2025-04-23 05:00:00+00:00,0.0,27.87
2025-04-23 06:00:00+00:00,0.0,27.79
2025-04-23 07:00:00+00:00,0.0,27.71
2025-04-23 08:00:00+00:00,0.0,27.62
2025-04-23 09:00:00+00:00,0.0,27.53
2025-04-23 10:00:00+00:00,0.0,27.46
2025-04-23 11:00:00+00:00,0.0,27.39
2025-04-23 12:00:00+00:00,0.0,27.38
2025-04-23 13:00:00+00:00,0.0,27.41
2025-04-23 14:00:00+00:00,38.88,27.69
2025-04-23 15:00:00+00:00,190.52,28.25
2025-04-23 16:00:00+00:00,368.35,28.56
2025-04-23 17:00:00+00:00,524.58,28.81
2025-04-23 18:00:00+00:00,686.85,29.05
2025-04-23 19:00:00+00:00,678.5,29.4
2025-04-23 20:00:00+00:00,608.92,29.72
2025-04-23 21:00:00+00:00,551.95,29.93
2025-04-23 22:00:00+00:00,417.05,29.98
2025-04-23 23:00:00+00:00,279.4,29.94
2025-04-24 00:00:00+00:00,125.18,29.77
2025-04-24 01:00:00+00:00,16.92,29.37
2025-04-24 02:00:00+00:00,0.0,28.97
2025-04-24 03:00:00+00:00,0.0,28.79
2025-04-24 04:00:00+00:00,0.0,28.63
2025-04-24 05:00:00+00:00,0.0,28.47
2025-04-24 06:00:00+00:00,0.0,28.32
2025-04-24 07:00:00+00:00,0.0,28.19
2025-04-24 08:00:00+00:00,0.0,28.05
2025-04-24 09:00:00+00:00,0.0,27.92
2025-04-24 10:00:00+00:00,0.0,27.81
2025-04-24 11:00:00+00:00,0.0,27.72
2025-04-24 12:00:00+00:00,0.0,27.64
2025-04-24 13:00:00+00:00,0.0,27.6
2025-04-24 14:00:00+00:00,64.05,27.8
2025-04-24 15:00:00+00:00,245.27,28.34
2025-04-24 16:00:00+00:00,455.98,28.61
2025-04-24 17:00:00+00:00,601.58,28.85
2025-04-24 18:00:00+00:00,715.78,29.09
2025-04-24 19:00:00+00:00,822.45,29.26
2025-04-24 20:00:00+00:00,850.6,29.41
2025-04-24 21:00:00+00:00,810.2,29.52
2025-04-24 22:00:00+00:00,614.58,29.52
2025-04-24 23:00:00+00:00,425.5,29.44
2025-04-25 00:00:00+00:00,203.85,29.19
2025-04-25 01:00:00+00:00,21.77,28.71
2025-04-25 02:00:00+00:00,0.0,28.26
2025-04-25 03:00:00+00:00,0.0,28.02
2025-04-25 04:00:00+00:00,0.0,27.85
2025-04-25 05:00:00+00:00,0.0,27.73
2025-04-25 06:00:00+00:00,0.0,27.65
2025-04-25 07:00:00+00:00,0.0,27.58
2025-04-25 08:00:00+00:00,0.0,27.48
2025-04-25 09:00:00+00:00,0.0,27.38
2025-04-25 10:00:00+00:00,0.0,27.29
2025-04-25 11:00:00+00:00,0.0,27.2
2025-04-25 12:00:00+00:00,0.0,27.12
2025-04-25 13:00:00+00:00,0.0,27.07
2025-04-25 14:00:00+00:00,78.55,27.29
2025-04-25 15:00:00+00:00,292.7,28.01
2025-04-25 16:00:00+00:00,529.2,28.4
2025-04-25 17:00:00+00:00,720.1,28.72
2025-04-25 18:00:00+00:00,841.42,29.02
2025-04-25 19:00:00+00:00,857.62,29.25
2025-04-25 20:00:00+00:00,838.0,29.38
2025-04-25 21:00:00+00:00,773.03,29.42
2025-04-25 22:00:00+00:00,606.17,29.33
2025-04-25 23:00:00+00:00,411.6,29.14
2025-04-26 00:00:00+00:00,192.45,28.81
2025-04-26 01:00:00+00:00,20.38,28.26
2025-04-26 02:00:00+00:00,0.0,27.79
2025-04-26 03:00:00+00:00,0.0,27.55
2025-04-26 04:00:00+00:00,0.0,27.36
2025-04-26 05:00:00+00:00,0.0,27.21
2025-04-26 06:00:00+00:00,0.0,27.12
2025-04-26 07:00:00+00:00,0.0,27.03
2025-04-26 08:00:00+00:00,0.0,26.97
2025-04-26 09:00:00+00:00,0.0,26.93
2025-04-26 10:00:00+00:00,0.0,26.92
2025-04-26 11:00:00+00:00,0.0,26.9
2025-04-26 12:00:00+00:00,0.0,26.91
2025-04-26 13:00:00+00:00,0.0,26.95
2025-04-26 14:00:00+00:00,73.0,27.19
2025-04-26 15:00:00+00:00,278.85,27.86
2025-04-26 16:00:00+00:00,491.4,28.14
2025-04-26 17:00:00+00:00,649.9,28.42
2025-04-26 18:00:00+00:00,781.35,28.67
2025-04-26 19:00:00+00:00,832.8,28.85
2025-04-26 20:00:00+00:00,838.83,28.94
2025-04-26 21:00:00+00:00,778.65,28.99
2025-04-26 22:00:00+00:00,604.8,28.95
2025-04-26 23:00:00+00:00,400.02,28.89
2025-04-27 00:00:00+00:00,187.75,28.73
2025-04-27 01:00:00+00:00,18.3,28.34
2025-04-27 02:00:00+00:00,0.0,27.95
2025-04-27 03:00:00+00:00,0.0,27.74
2025-04-27 04:00:00+00:00,0.0,27.56
2025-04-27 05:00:00+00:00,0.0,27.36
2025-04-27 06:00:00+00:00,0.0,27.15
2025-04-27 07:00:00+00:00,0.0,26.98
2025-04-27 08:00:00+00:00,0.0,26.82
2025-04-27 09:00:00+00:00,0.0,26.71
2025-04-27 10:00:00+00:00,0.0,26.61
2025-04-27 11:00:00+00:00,0.0,26.54
2025-04-27 12:00:00+00:00,0.0,26.53
2025-04-27 13:00:00+00:00,0.0,26.55
2025-04-27 14:00:00+00:00,67.0,26.92
2025-04-27 15:00:00+00:00,254.23,27.76
2025-04-27 16:00:00+00:00,443.52,28.15
2025-04-27 17:00:00+00:00,577.9,28.45
2025-04-27 18:00:00+00:00,766.45,28.74
2025-04-27 19:00:00+00:00,820.72,28.92
2025-04-27 20:00:00+00:00,862.58,28.98
2025-04-27 21:00:00+00:00,730.47,29.0
2025-04-27 22:00:00+00:00,574.53,28.95
2025-04-27 23:00:00+00:00,378.85,28.76
2025-04-28 00:00:00+00:00,159.77,28.4
2025-04-28 01:00:00+00:00,17.12,27.75
2025-04-28 02:00:00+00:00,0.0,27.13
2025-04-28 03:00:00+00:00,0.0,26.87
2025-04-28 04:00:00+00:00,0.0,26.79
2025-04-28 05:00:00+00:00,0.0,26.81
2025-04-28 06:00:00+00:00,0.0,26.85
2025-04-28 07:00:00+00:00,0.0,26.88
2025-04-28 08:00:00+00:00,0.0,26.8
2025-04-28 09:00:00+00:00,0.0,26.63
2025-04-28 10:00:00+00:00,0.0,26.43
2025-04-28 11:00:00+00:00,0.0,26.23
2025-04-28 12:00:00+00:00,0.0,26.05
2025-04-28 13:00:00+00:00,0.0,25.94
2025-04-28 14:00:00+00:00,77.47,26.22
2025-04-28 15:00:00+00:00,291.6,27.06
2025-04-28 16:00:00+00:00,531.15,27.48
2025-04-28 17:00:00+00:00,717.47,27.85
2025-04-28 18:00:00+00:00,837.85,28.16
2025-04-28 19:00:00+00:00,920.75,28.42
2025-04-28 20:00:00+00:00,893.4,28.61
2025-04-28 21:00:00+00:00,775.17,28.68
2025-04-28 22:00:00+00:00,624.4,28.65
2025-04-28 23:00:00+00:00,423.92,28.48
2025-04-29 00:00:00+00:00,195.95,28.16
2025-04-29 01:00:00+00:00,20.62,27.55
2025-04-29 02:00:00+00:00,0.0,26.95
2025-04-29 03:00:00+00:00,0.0,26.71
2025-04-29 04:00:00+00:00,0.0,26.62
2025-04-29 05:00:00+00:00,0.0,26.64
2025-04-29 06:00:00+00:00,0.0,26.72
2025-04-29 07:00:00+00:00,0.0,26.78
2025-04-29 08:00:00+00:00,0.0,26.81
2025-04-29 09:00:00+00:00,0.0,26.77
2025-04-29 10:00:00+00:00,0.0,26.65
2025-04-29 11:00:00+00:00,0.0,26.5
2025-04-29 12:00:00+00:00,0.0,26.44
2025-04-29 13:00:00+00:00,0.0,26.41
2025-04-29 14:00:00+00:00,75.03,26.75
2025-04-29 15:00:00+00:00,292.92,27.59
2025-04-29 16:00:00+00:00,512.78,28.02
2025-04-29 17:00:00+00:00,703.08,28.42
2025-04-29 18:00:00+00:00,847.08,28.75
2025-04-29 19:00:00+00:00,897.75,28.98
2025-04-29 20:00:00+00:00,885.33,29.16
2025-04-29 21:00:00+00:00,772.38,29.24
2025-04-29 22:00:00+00:00,639.3,29.23
2025-04-29 23:00:00+00:00,409.73,29.09
2025-04-30 00:00:00+00:00,191.18,28.75
2025-04-30 01:00:00+00:00,18.65,28.14
2025-04-30 02:00:00+00:00,0.0,27.61
2025-04-30 03:00:00+00:00,0.0,27.37
2025-04-30 04:00:00+00:00,0.0,27.2
2025-04-30 05:00:00+00:00,0.0,27.12
2025-04-30 06:00:00+00:00,0.0,27.09
2025-04-30 07:00:00+00:00,0.0,27.05
2025-04-30 08:00:00+00:00,0.0,27.0
2025-04-30 09:00:00+00:00,0.0,26.99
2025-04-30 10:00:00+00:00,0.0,26.96
2025-04-30 11:00:00+00:00,0.0,26.99
2025-04-30 12:00:00+00:00,0.0,27.06
2025-04-30 13:00:00+00:00,0.0,27.1
2025-04-30 14:00:00+00:00,62.7,27.35
2025-04-30 15:00:00+00:00,244.55,27.91
2025-04-30 16:00:00+00:00,451.33,28.18
2025-04-30 17:00:00+00:00,591.67,28.46
2025-04-30 18:00:00+00:00,709.62,28.69
2025-04-30 19:00:00+00:00,748.08,28.89
2025-04-30 20:00:00+00:00,708.08,28.98
2025-04-30 21:00:00+00:00,625.92,28.91
2025-04-30 22:00:00+00:00,502.42,28.72
2025-04-30 23:00:00+00:00,336.45,28.5
2025-05-01 00:00:00+00:00,161.9,28.22
2025-05-01 01:00:00+00:00,18.55,27.81
2025-05-01 02:00:00+00:00,0.0,27.5
2025-05-01 03:00:00+00:00,0.0,27.34
2025-05-01 04:00:00+00:00,0.0,27.23
2025-05-01 05:00:00+00:00,0.0,27.12
2025-05-01 06:00:00+00:00,0.0,27.08
2025-05-01 07:00:00+00:00,0.0,27.1
2025-05-01 08:00:00+00:00,0.0,27.09
2025-05-01 09:00:00+00:00,0.0,27.05
2025-05-01 10:00:00+00:00,0.0,27.02
2025-05-01 11:00:00+00:00,0.0,27.0
2025-05-01 12:00:00+00:00,0.0,27.02
2025-05-01 13:00:00+00:00,0.0,27.05
2025-05-01 14:00:00+00:00,64.15,27.36
2025-05-01 15:00:00+00:00,237.75,28.0
2025-05-01 16:00:00+00:00,506.1,28.26
2025-05-01 17:00:00+00:00,644.9,28.48
2025-05-01 18:00:00+00:00,697.88,28.77
2025-05-01 19:00:00+00:00,737.35,29.06
2025-05-01 20:00:00+00:00,741.7,29.33
2025-05-01 21:00:00+00:00,714.9,29.47
2025-05-01 22:00:00+00:00,536.47,29.54
2025-05-01 23:00:00+00:00,348.77,29.52
2025-05-02 00:00:00+00:00,152.38,29.39
2025-05-02 01:00:00+00:00,16.6,29.04
2025-05-02 02:00:00+00:00,0.0,28.68
2025-05-02 03:00:00+00:00,0.0,28.51
2025-05-02 04:00:00+00:00,0.0,28.34
2025-05-02 05:00:00+00:00,0.0,28.17
2025-05-02 06:00:00+00:00,0.0,27.99
2025-05-02 07:00:00+00:00,0.0,27.79
2025-05-02 08:00:00+00:00,0.0,27.57
2025-05-02 09:00:00+00:00,0.0,27.41
2025-05-02 10:00:00+00:00,0.0,27.29
2025-05-02 11:00:00+00:00,0.0,27.23
2025-05-02 12:00:00+00:00,0.0,27.21
2025-05-02 13:00:00+00:00,0.0,27.2
2025-05-02 14:00:00+00:00,68.95,27.44
2025-05-02 15:00:00+00:00,269.8,28.0
2025-05-02 16:00:00+00:00,483.8,28.35
2025-05-02 17:00:00+00:00,596.1,28.65
2025-05-02 18:00:00+00:00,761.38,28.92
2025-05-02 19:00:00+00:00,778.7,29.1
2025-05-02 20:00:00+00:00,722.45,29.18
2025-05-02 21:00:00+00:00,644.15,29.21
2025-05-02 22:00:00+00:00,463.42,29.16
2025-05-02 23:00:00+00:00,301.38,29.06
2025-05-03 00:00:00+00:00,125.7,28.9
2025-05-03 01:00:00+00:00,15.2,28.55
2025-05-03 02:00:00+00:00,0.0,28.27
2025-05-03 03:00:00+00:00,0.0,28.17
2025-05-03 04:00:00+00:00,0.0,28.1
2025-05-03 05:00:00+00:00,0.0,28.06
2025-05-03 06:00:00+00:00,0.0,28.01
2025-05-03 07:00:00+00:00,0.0,27.87
2025-05-03 08:00:00+00:00,0.0,27.74
2025-05-03 09:00:00+00:00,0.0,27.59
2025-05-03 10:00:00+00:00,0.0,27.47
2025-05-03 11:00:00+00:00,0.0,27.35
2025-05-03 12:00:00+00:00,0.0,27.22
2025-05-03 13:00:00+00:00,0.0,27.11
2025-05-03 14:00:00+00:00,60.9,27.2
2025-05-03 15:00:00+00:00,234.45,27.81
2025-05-03 16:00:00+00:00,415.12,28.23
2025-05-03 17:00:00+00:00,467.42,28.55
2025-05-03 18:00:00+00:00,536.3,28.81
2025-05-03 19:00:00+00:00,638.97,29.02
2025-05-03 20:00:00+00:00,620.2,29.15
2025-05-03 21:00:00+00:00,552.72,29.17
2025-05-03 22:00:00+00:00,443.17,29.1
2025-05-03 23:00:00+00:00,280.6,28.99
2025-05-04 00:00:00+00:00,121.47,28.79
2025-05-04 01:00:00+00:00,12.93,28.49
2025-05-04 02:00:00+00:00,0.0,28.22
2025-05-04 03:00:00+00:00,0.0,28.08
2025-05-04 04:00:00+00:00,0.0,27.98
2025-05-04 05:00:00+00:00,0.0,27.89
2025-05-04 06:00:00+00:00,0.0,27.81
2025-05-04 07:00:00+00:00,0.0,27.71
2025-05-04 08:00:00+00:00,0.0,27.6
2025-05-04 09:00:00+00:00,0.0,27.49
2025-05-04 10:00:00+00:00,0.0,27.41
2025-05-04 11:00:00+00:00,0.0,27.34
2025-05-04 12:00:00+00:00,0.0,27.31
2025-05-04 13:00:00+00:00,0.0,27.32
2025-05-04 14:00:00+00:00,68.62,27.47
2025-05-04 15:00:00+00:00,272.52,27.9
2025-05-04 16:00:00+00:00,480.05,28.11
2025-05-04 17:00:00+00:00,632.5,28.29
2025-05-04 18:00:00+00:00,724.03,28.44
2025-05-04 19:00:00+00:00,737.58,28.57
2025-05-04 20:00:00+00:00,725.62,28.71
2025-05-04 21:00:00+00:00,686.62,28.82
2025-05-04 22:00:00+00:00,553.75,28.85
2025-05-04 23:00:00+00:00,372.5,28.71
2025-05-05 00:00:00+00:00,163.3,28.48
2025-05-05 01:00:00+00:00,15.4,28.1
2025-05-05 02:00:00+00:00,0.0,27.8
2025-05-05 03:00:00+00:00,0.0,27.63
2025-05-05 04:00:00+00:00,0.0,27.49
2025-05-05 05:00:00+00:00,0.0,27.35
2025-05-05 06:00:00+00:00,0.0,27.21
2025-05-05 07:00:00+00:00,0.0,27.08
2025-05-05 08:00:00+00:00,0.0,26.97
2025-05-05 09:00:00+00:00,0.0,26.91
2025-05-05 10:00:00+00:00,0.0,26.92
2025-05-05 11:00:00+00:00,0.0,26.96
2025-05-05 12:00:00+00:00,0.0,27.0
2025-05-05 13:00:00+00:00,0.0,27.06
2025-05-05 14:00:00+00:00,59.9,27.2
2025-05-05 15:00:00+00:00,250.95,27.6
2025-05-05 16:00:00+00:00,477.77,27.83
2025-05-05 17:00:00+00:00,683.4,28.03
2025-05-05 18:00:00+00:00,745.47,28.26
2025-05-05 19:00:00+00:00,811.78,28.56
2025-05-05 20:00:00+00:00,807.72,28.71
2025-05-05 21:00:00+00:00,730.72,28.72
2025-05-05 22:00:00+00:00,541.0,28.68
2025-05-05 23:00:00+00:00,349.88,28.59
2025-05-06 00:00:00+00:00,154.02,28.46
2025-05-06 01:00:00+00:00,13.88,28.23
2025-05-06 02:00:00+00:00,0.0,28.03
2025-05-06 03:00:00+00:00,0.0,28.01
2025-05-06 04:00:00+00:00,0.0,28.0
2025-05-06 05:00:00+00:00,0.0,27.98
2025-05-06 06:00:00+00:00,0.0,27.93
2025-05-06 07:00:00+00:00,0.0,27.84
2025-05-06 08:00:00+00:00,0.0,27.67
2025-05-06 09:00:00+00:00,0.0,27.5
2025-05-06 10:00:00+00:00,0.0,27.38
2025-05-06 11:00:00+00:00,0.0,27.36
2025-05-06 12:00:00+00:00,0.0,27.34
2025-05-06 13:00:00+00:00,0.0,27.19
2025-05-06 14:00:00+00:00,32.75,27.03
2025-05-06 15:00:00+00:00,123.5,27.22
2025-05-06 16:00:00+00:00,142.95,27.54
2025-05-06 17:00:00+00:00,253.68,27.88
2025-05-06 18:00:00+00:00,263.3,28.02
2025-05-06 19:00:00+00:00,212.82,28.01
2025-05-06 20:00:00+00:00,236.98,27.93
2025-05-06 21:00:00+00:00,222.43,27.77
2025-05-06 22:00:00+00:00,286.45,27.57
2025-05-06 23:00:00+00:00,204.68,27.39
2025-05-07 00:00:00+00:00,92.12,27.24
2025-05-07 01:00:00+00:00,11.15,27.01
2025-05-07 02:00:00+00:00,0.0,26.85
2025-05-07 03:00:00+00:00,0.0,26.82
2025-05-07 04:00:00+00:00,0.0,26.8
2025-05-07 05:00:00+00:00,0.0,26.75
2025-05-07 06:00:00+00:00,0.0,26.64
2025-05-07 07:00:00+00:00,0.0,26.52
2025-05-07 08:00:00+00:00,0.0,26.36
2025-05-07 09:00:00+00:00,0.0,26.19
2025-05-07 10:00:00+00:00,0.0,26.05
2025-05-07 11:00:00+00:00,0.0,25.95
2025-05-07 12:00:00+00:00,0.0,25.91
2025-05-07 13:00:00+00:00,0.0,25.96
2025-05-07 14:00:00+00:00,54.55,26.18
2025-05-07 15:00:00+00:00,199.48,26.73
2025-05-07 16:00:00+00:00,354.85,27.18
2025-05-07 17:00:00+00:00,623.47,27.61
2025-05-07 18:00:00+00:00,762.17,28.0
2025-05-07 19:00:00+00:00,718.75,28.37
2025-05-07 20:00:00+00:00,518.2,28.6
2025-05-07 21:00:00+00:00,418.52,28.71
2025-05-07 22:00:00+00:00,118.35,28.68
2025-05-07 23:00:00+00:00,94.75,28.59
2025-05-08 00:00:00+00:00,41.9,28.42
2025-05-08 01:00:00+00:00,6.55,28.07
2025-05-08 02:00:00+00:00,0.0,27.75
2025-05-08 03:00:00+00:00,0.0,27.53
2025-05-08 04:00:00+00:00,0.0,27.33
2025-05-08 05:00:00+00:00,0.0,27.11
2025-05-08 06:00:00+00:00,0.0,26.95
2025-05-08 07:00:00+00:00,0.0,26.86
2025-05-08 08:00:00+00:00,0.0,26.8
2025-05-08 09:00:00+00:00,0.0,26.78
2025-05-08 10:00:00+00:00,0.0,26.75
2025-05-08 11:00:00+00:00,0.0,26.75
2025-05-08 12:00:00+00:00,0.0,26.78
2025-05-08 13:00:00+00:00,0.0,26.83
2025-05-08 14:00:00+00:00,57.7,27.04
2025-05-08 15:00:00+00:00,251.0,27.55
2025-05-08 16:00:00+00:00,468.9,27.88
2025-05-08 17:00:00+00:00,629.58,28.18
2025-05-08 18:00:00+00:00,749.33,28.44
2025-05-08 19:00:00+00:00,777.15,28.56
2025-05-08 20:00:00+00:00,724.45,28.63
2025-05-08 21:00:00+00:00,628.67,28.69
2025-05-08 22:00:00+00:00,459.42,28.74
2025-05-08 23:00:00+00:00,279.65,28.74
2025-05-09 00:00:00+00:00,115.93,28.62
2025-05-09 01:00:00+00:00,10.35,28.37
2025-05-09 02:00:00+00:00,0.0,28.2
2025-05-09 03:00:00+00:00,0.0,28.1
2025-05-09 04:00:00+00:00,0.0,28.0
2025-05-09 05:00:00+00:00,0.0,27.89
2025-05-09 06:00:00+00:00,0.0,27.76
2025-05-09 07:00:00+00:00,0.0,27.63
2025-05-09 08:00:00+00:00,0.0,27.49
2025-05-09 09:00:00+00:00,0.0,27.36
2025-05-09 10:00:00+00:00,0.0,27.27
2025-05-09 11:00:00+00:00,0.0,27.24
2025-05-09 12:00:00+00:00,0.0,27.25
2025-05-09 13:00:00+00:00,0.0,27.26
2025-05-09 14:00:00+00:00,53.17,27.42
2025-05-09 15:00:00+00:00,214.8,27.94
2025-05-09 16:00:00+00:00,398.1,28.22
2025-05-09 17:00:00+00:00,607.0,28.41
2025-05-09 18:00:00+00:00,701.97,28.59
2025-05-09 19:00:00+00:00,739.45,28.75
2025-05-09 20:00:00+00:00,784.97,28.82
2025-05-09 21:00:00+00:00,669.17,28.86
2025-05-09 22:00:00+00:00,528.22,28.91
2025-05-09 23:00:00+00:00,334.92,28.92
2025-05-10 00:00:00+00:00,145.57,28.86
2025-05-10 01:00:00+00:00,13.43,28.58
2025-05-10 02:00:00+00:00,0.0,28.33
2025-05-10 03:00:00+00:00,0.0,28.22
2025-05-10 04:00:00+00:00,0.0,28.13
2025-05-10 05:00:00+00:00,0.0,28.03
2025-05-10 06:00:00+00:00,0.0,27.92
2025-05-10 07:00:00+00:00,0.0,27.84
2025-05-10 08:00:00+00:00,0.0,27.79
2025-05-10 09:00:00+00:00,0.0,27.67
2025-05-10 10:00:00+00:00,0.0,27.53
2025-05-10 11:00:00+00:00,0.0,27.38
2025-05-10 12:00:00+00:00,0.0,27.26
2025-05-10 13:00:00+00:00,0.0,27.19
2025-05-10 14:00:00+00:00,41.7,27.28
2025-05-10 15:00:00+00:00,167.57,27.68
2025-05-10 16:00:00+00:00,348.73,27.89
2025-05-10 17:00:00+00:00,538.47,28.15
2025-05-10 18:00:00+00:00,684.2,28.33
2025-05-10 19:00:00+00:00,665.03,28.44
2025-05-10 20:00:00+00:00,614.78,28.46
2025-05-10 21:00:00+00:00,498.8,28.49
2025-05-10 22:00:00+00:00,388.83,28.46
2025-05-10 23:00:00+00:00,235.77,28.42
2025-05-11 00:00:00+00:00,102.07,28.35
2025-05-11 01:00:00+00:00,9.35,28.14
2025-05-11 02:00:00+00:00,0.0,27.96
2025-05-11 03:00:00+00:00,0.0,27.87
2025-05-11 04:00:00+00:00,0.0,27.79
2025-05-11 05:00:00+00:00,0.0,27.72
2025-05-11 06:00:00+00:00,0.0,27.65
2025-05-11 07:00:00+00:00,0.0,27.57
2025-05-11 08:00:00+00:00,0.0,27.52
2025-05-11 09:00:00+00:00,0.0,27.45
2025-05-11 10:00:00+00:00,0.0,27.36
2025-05-11 11:00:00+00:00,0.0,27.29
2025-05-11 12:00:00+00:00,0.0,27.23
2025-05-11 13:00:00+00:00,0.0,27.19
2025-05-11 14:00:00+00:00,60.88,27.26
2025-05-11 15:00:00+00:00,259.35,27.63
2025-05-11 16:00:00+00:00,473.42,27.86
2025-05-11 17:00:00+00:00,627.72,28.1
2025-05-11 18:00:00+00:00,726.6,28.37
2025-05-11 19:00:00+00:00,803.72,28.62
2025-05-11 20:00:00+00:00,821.3,28.85
2025-05-11 21:00:00+00:00,701.97,29.02
